  10126     10017.202 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10127     10018.302 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10128     10019.402 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10129     10019.909 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10130     10020.501 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10131     10021.601 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10132     10022.701 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10133     10023.802 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10134     10024.902 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10135     10026.004 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10136     10027.104 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10137     10028.204 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10138     10029.305 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10139     10029.909 DT     0001 Rx 8  00 01 7A 25 00 00 00 C2 
  10140     10030.403 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10141     10031.503 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10142     10032.604 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10143     10033.704 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10144     10034.804 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10145     10035.904 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10146     10037.006 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10147     10038.107 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10148     10039.207 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10149     10039.912 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10150     10040.304 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10151     10041.404 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10152     10042.505 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10153     10043.605 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10154     10044.707 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10155     10045.805 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10156     10046.906 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10157     10048.008 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10158     10049.108 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10159     10049.912 DT     0001 Rx 8  00 01 7A 25 00 00 00 C2 
  10160     10050.206 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10161     10051.307 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10162     10052.409 DT     0200 Rx 8  01 7A 25 01 7A 25 00 00 
  10163     10053.507 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10164     10054.607 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10165     10055.708 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10166     10056.808 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10167     10057.908 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10168     10059.010 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10169     10059.916 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10170     10060.155 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10171     10061.209 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10172     10062.309 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10173     10063.409 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10174     10064.510 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10175     10065.610 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10176     10066.710 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10177     10067.810 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10178     10068.910 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10179     10069.917 DT     0001 Rx 8  00 01 7A 25 00 00 00 C2 
  10180     10070.155 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10181     10071.111 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10182     10072.211 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10183     10073.311 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10184     10074.412 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10185     10075.512 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10186     10076.612 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10187     10077.714 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10188     10078.813 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10189     10079.919 DT     0001 Rx 8  00 01 7A 25 00 00 00 C2 
  10190     10080.157 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10191     10081.013 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10192     10082.113 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10193     10083.214 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10194     10084.314 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10195     10085.414 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10196     10086.514 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10197     10087.615 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10198     10088.715 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10199     10089.815 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10200     10090.059 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10201     10090.915 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10202     10092.016 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10203     10093.116 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10204     10094.216 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10205     10095.316 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10206     10096.417 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10207     10097.516 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10208     10098.616 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10209     10099.716 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10210     10099.960 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10211     10100.817 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10212     10101.917 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10213     10103.017 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10214     10104.117 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10215     10105.217 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10216     10106.318 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10217     10107.418 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10218     10108.518 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10219     10109.618 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10220     10109.921 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
  10221     10110.719 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10222     10111.819 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10223     10112.919 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10224     10114.019 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10225     10115.120 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10226     10116.220 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10227     10117.320 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10228     10118.420 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10229     10119.521 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10230     10119.927 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10231     10120.621 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10232     10121.721 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10233     10122.821 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10234     10123.922 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10235     10125.022 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10236     10126.122 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10237     10127.222 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10238     10128.323 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10239     10129.423 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10240     10129.927 DT     0001 Rx 8  00 01 7A 25 00 00 00 C2 
  10241     10130.523 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10242     10131.623 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10243     10132.724 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10244     10133.824 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10245     10134.926 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10246     10136.026 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10247     10137.124 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10248     10138.225 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10249     10139.325 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10250     10139.931 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10251     10140.425 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10252     10141.526 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10253     10142.626 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10254     10143.726 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10255     10144.826 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10256     10145.926 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10257     10147.027 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10258     10148.127 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10259     10149.229 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10260     10149.933 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10261     10150.328 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10262     10151.428 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10263     10152.528 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10264     10153.628 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10265     10154.727 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10266     10155.828 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10267     10156.928 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10268     10158.028 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10269     10159.128 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10270     10159.934 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10271     10160.229 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10272     10161.329 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10273     10162.431 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10274     10163.529 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10275     10164.630 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10276     10165.730 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10277     10166.830 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10278     10167.932 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10279     10169.032 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10280     10169.937 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10281     10170.175 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10282     10171.231 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10283     10172.331 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10284     10173.432 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10285     10174.532 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10286     10175.632 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10287     10176.732 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10288     10177.832 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10289     10178.933 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10290     10179.939 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10291     10180.179 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10292     10181.133 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10293     10182.236 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10294     10183.334 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10295     10184.434 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10296     10185.534 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10297     10186.634 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10298     10187.735 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10299     10188.835 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10300     10189.937 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
  10301     10190.175 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10302     10191.035 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10303     10192.136 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10304     10193.236 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10305     10194.336 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10306     10195.436 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10307     10196.537 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10308     10197.637 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10309     10198.737 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10310     10199.839 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10311     10200.083 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10312     10200.940 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10313     10202.040 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10314     10203.138 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10315     10204.238 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10316     10205.339 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10317     10206.439 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10318     10207.539 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10319     10208.639 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10320     10209.739 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10321     10209.980 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
  10322     10210.839 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10323     10211.939 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10324     10213.039 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10325     10214.140 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10326     10215.240 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10327     10216.340 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10328     10217.440 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10329     10218.540 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10330     10219.641 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10331     10219.947 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10332     10220.741 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10333     10221.841 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10334     10222.941 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10335     10224.042 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10336     10225.142 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10337     10226.242 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10338     10227.342 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10339     10228.443 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10340     10229.545 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10341     10229.949 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10342     10230.643 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
  10343     10231.745 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10344     10232.846 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10345     10233.946 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10346     10235.044 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10347     10236.144 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10348     10237.245 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10349     10238.345 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10350     10239.445 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10351     10239.947 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
  10352     10240.545 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10353     10241.646 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10354     10242.746 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10355     10243.846 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10356     10244.946 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10357     10246.049 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10358     10247.149 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10359     10248.249 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10360     10249.349 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10361     10249.953 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10362     10250.448 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10363     10251.548 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10364     10252.648 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10365     10253.748 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10366     10254.848 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10367     10255.949 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10368     10257.049 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10369     10258.149 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10370     10259.249 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10371     10259.952 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
  10372     10260.350 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10373     10261.450 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10374     10262.550 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10375     10263.650 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10376     10264.751 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10377     10265.851 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10378     10266.951 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10379     10268.050 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10380     10269.151 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10381     10269.953 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
  10382     10270.251 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10383     10271.351 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10384     10272.451 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10385     10273.552 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10386     10274.652 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10387     10275.752 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10388     10276.852 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10389     10277.952 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10390     10279.053 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10391     10279.959 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10392     10280.197 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10393     10281.253 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10394     10282.356 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10395     10283.454 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10396     10284.556 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10397     10285.656 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10398     10286.754 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10399     10287.855 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10400     10288.955 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10401     10289.957 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
  10402     10290.195 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10403     10291.156 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10404     10292.256 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10405     10293.356 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10406     10294.456 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10407     10295.558 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10408     10296.659 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10409     10297.759 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10410     10298.859 DT     0200 Rx 8  01 7A 24 01 7A 26 00 00 
  10411     10299.963 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10412     10300.202 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10413     10301.058 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10414     10302.158 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10415     10303.258 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10416     10304.358 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10417     10305.459 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10418     10306.559 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10419     10307.659 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10420     10308.759 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10421     10309.859 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10422     10310.100 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
  10423     10310.960 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10424     10312.060 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10425     10313.160 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10426     10314.261 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10427     10315.361 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10428     10316.461 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10429     10317.561 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10430     10318.661 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10431     10319.762 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10432     10320.002 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
  10433     10320.862 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10434     10321.962 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10435     10323.063 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10436     10324.163 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10437     10325.262 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10438     10326.362 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10439     10327.462 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10440     10328.563 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10441     10329.663 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10442     10329.969 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10443     10330.763 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10444     10331.863 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10445     10332.964 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10446     10334.064 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10447     10335.164 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10448     10336.264 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10449     10337.365 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10450     10338.465 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10451     10339.565 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10452     10339.967 DT     0001 Rx 8  00 01 7A 23 00 00 00 C2 
  10453     10340.665 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10454     10341.766 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10455     10342.866 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10456     10343.966 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10457     10345.066 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10458     10346.167 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10459     10347.267 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10460     10348.367 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10461     10349.467 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10462     10349.973 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10463     10350.568 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10464     10351.668 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10465     10352.768 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10466     10353.868 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10467     10354.969 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10468     10356.069 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10469     10357.169 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10470     10358.269 DT     0200 Rx 8  01 7A 23 01 7A 25 00 00 
  10471     10359.369 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10472     10359.976 DT     0001 Rx 8  00 01 7A 24 00 00 00 C2 
  10473     10360.470 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10474     10361.570 DT     0200 Rx 8  01 7A 24 01 7A 25 00 00 
  10475     10362.670 DT     0200 Rx 8  01 7A 25 01 7A 26 00 00 
